"id","autor_id","comrcl_id","team_id","name","lastname","phone","email","gender","city","adress","brith_at","source","type_prospect","raison_sociale","code_post","gsm","assure","last_assure","motif_resil","motif_saise","creat_at"
"20018","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20019","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20020","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20021","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20022","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20023","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20024","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20025","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20026","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20027","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20028","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20029","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20030","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20031","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20032","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20033","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20034","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20035","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20036","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20037","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20038","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20039","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20040","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20041","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20042","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20043","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20044","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20045","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20046","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20047","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20048","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20049","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20050","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20051","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20052","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20053","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20054","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20055","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20056","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20057","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20058","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20059","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20060","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20061","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20062","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20063","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20064","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20065","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20066","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20067","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20068","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20069","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20070","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20071","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20072","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20073","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20074","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20075","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20076","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20077","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20078","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20079","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20080","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20081","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20082","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20083","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20084","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20085","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20086","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20087","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20088","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20089","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20090","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20091","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20092","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20093","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20094","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20095","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20096","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20097","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20098","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20099","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20100","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20101","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20102","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20103","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20104","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20105","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20106","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20107","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20108","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20109","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20110","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20111","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20112","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20113","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20114","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20115","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20116","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20117","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
"20118","1",NULL,"2","liour","fourine","0615245885","liou@barir",NULL,"Lyon","Métropole de Lyon","2023-09-07 00:00:00","Propre site","Particuliers",NULL,"69123",NULL,"Non","Non",NULL,NULL,"2023-09-04 18:50:51"
